cond	cell_nm	ord	group	Loop_set	Enrichment3	CV5
1CDS1	1CDS1_428	445.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.08318472356618306
1CDS1	1CDS1_431	592.0	late-S/G2	R1BPeak_All_mm9	2.04	1.7546008839262663
1CDS1	1CDS1_431	592.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.49	0.15790287330124772
1CDS1	1CDS1_432	629.0	late-S/G2	R1BPeak_All_mm9	2.03	0.5447692828322678
1CDS1	1CDS1_432	629.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.35	0.0653731714773753
1CDS1	1CDS1_433	227.0	early-S	R1BPeak_All_mm9	2.15	0.754167432112541
1CDS1	1CDS1_433	227.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.06597424339049066
1CDS1	1CDS1_434	349.0	early-S	R1BPeak_All_mm9	2.25	0.6119116569238732
1CDS1	1CDS1_434	349.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.05811422235371301
1CDS1	1CDS1_435	653.0	late-S/G2	R1BPeak_All_mm9	1.37	0.5199340758722594
1CDS1	1CDS1_435	653.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.34	0.057228894375742335
1CDS1	1CDS1_436	621.0	late-S/G2	R1BPeak_All_mm9	1.64	0.44882380285967716
1CDS1	1CDS1_436	621.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.33	0.05149959661115187
1CDS1	1CDS1_437	559.0	late-S/G2	R1BPeak_All_mm9	1.9	0.36586972030381587
1CDS1	1CDS1_437	559.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.31	0.05121880965325817
1CDS1	1CDS1_438	612.0	late-S/G2	R1BPeak_All_mm9	1.32	0.5077826592756299
1CDS1	1CDS1_438	612.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.32	0.05646123622635911
1CDS1	1CDS1_441	405.0	early-S	R1BPeak_All_mm9	1.81	0.9424138594217476
1CDS1	1CDS1_441	405.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.10360702238798113
1CDS1	1CDS1_442	439.0	early-S	R1BPeak_All_mm9	2.79	0.7865801060337678
1CDS1	1CDS1_442	439.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.08978290929874723
1CDS1	1CDS1_443	315.0	early-S	R1BPeak_All_mm9	1.45	1.101276407155338
1CDS1	1CDS1_443	315.0	early-S	Bonev_ES_CTCF_pairs_+-	1.47	0.12350278850457798
1CDS1	1CDS1_444	372.0	early-S	R1BPeak_All_mm9	1.48	0.7490570589020195
1CDS1	1CDS1_444	372.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.08289775596793315
1CDS1	1CDS1_446	278.0	early-S	R1BPeak_All_mm9	1.71	0.5370907022373476
1CDS1	1CDS1_446	278.0	early-S	Bonev_ES_CTCF_pairs_+-	1.36	0.06567566848126948
1CDS1	1CDS1_447	426.0	early-S	R1BPeak_All_mm9	1.4	0.5566513296902255
1CDS1	1CDS1_447	426.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.057288159092415504
1CDS1	1CDS1_448	458.0	early-S	R1BPeak_All_mm9	1.72	0.8263625257101265
1CDS1	1CDS1_448	458.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.09926359956235144
1CDS1	1CDS1_451	393.0	early-S	R1BPeak_All_mm9	1.92	0.8222242970541606
1CDS1	1CDS1_451	393.0	early-S	Bonev_ES_CTCF_pairs_+-	1.43	0.07013054507368723
1CDS1	1CDS1_452	216.0	early-S	R1BPeak_All_mm9	1.66	0.5765321635734225
1CDS1	1CDS1_452	216.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.08396704913711536
1CDS1	1CDS1_453	255.0	early-S	R1BPeak_All_mm9	1.54	0.6513278572410297
1CDS1	1CDS1_453	255.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.09354184912943717
1CDS1	1CDS1_455	625.0	late-S/G2	R1BPeak_All_mm9	1.46	0.5152703177779361
1CDS1	1CDS1_455	625.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.39	0.05863518067945959
1CDS1	1CDS1_456	43.0	G1	R1BPeak_All_mm9	2.27	0.8788813222195495
1CDS1	1CDS1_456	43.0	G1	Bonev_ES_CTCF_pairs_+-	1.3	0.1239717206665345
1CDS1	1CDS1_457	233.0	early-S	R1BPeak_All_mm9	2.0	0.6420862307085495
1CDS1	1CDS1_457	233.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.05930930456883252
1CDS1	1CDS1_458	628.0	late-S/G2	R1BPeak_All_mm9	1.72	0.5661950113126302
1CDS1	1CDS1_458	628.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.41	0.04699959030810728
1CDS1	1CDS1_461	394.0	early-S	R1BPeak_All_mm9	1.94	0.6380292762372339
1CDS1	1CDS1_461	394.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.0865864950321892
1CDS1	1CDS1_462	535.0	late-S/G2	R1BPeak_All_mm9	1.52	0.5431114457320522
1CDS1	1CDS1_462	535.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.046266789658552084
1CDS1	1CDS1_463	440.0	early-S	R1BPeak_All_mm9	1.7	0.5111557292476864
1CDS1	1CDS1_463	440.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.06810955237727788
1CDS1	1CDS1_464	253.0	early-S	R1BPeak_All_mm9	1.94	0.712441160000622
1CDS1	1CDS1_464	253.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.10195588955612837
1CDS1	1CDS1_465	398.0	early-S	R1BPeak_All_mm9	1.39	0.5638633495515286
1CDS1	1CDS1_465	398.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.05575140675438637
1CDS1	1CDS1_466	654.0	late-S/G2	R1BPeak_All_mm9	2.11	0.6340879373431785
1CDS1	1CDS1_466	654.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.29	0.049062285800701926
1CDS1	1CDS1_467	638.0	late-S/G2	R1BPeak_All_mm9	2.01	0.5537452972945346
1CDS1	1CDS1_467	638.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.37	0.06045599680926861
1CDS1	1CDS1_468	275.0	early-S	R1BPeak_All_mm9	1.8	0.6131340100857355
1CDS1	1CDS1_468	275.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.08190107619458653
1CDS1	1CDS1_471	526.0	late-S/G2	R1BPeak_All_mm9	1.9	0.6090918726385854
1CDS1	1CDS1_471	526.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.28	0.06837758959605866
1CDS1	1CDS1_472	367.0	early-S	R1BPeak_All_mm9	1.47	0.7854356336374639
1CDS1	1CDS1_472	367.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.0796171482217054
1CDS1	1CDS1_473	103.0	G1	R1BPeak_All_mm9	2.0	0.6780066885375031
1CDS1	1CDS1_473	103.0	G1	Bonev_ES_CTCF_pairs_+-	1.29	0.10599267083758453
1CDS1	1CDS1_474	662.0	late-S/G2	R1BPeak_All_mm9	1.27	0.6535493788238013
1CDS1	1CDS1_474	662.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.37	0.06540583296250484
1CDS1	1CDS1_476	8.0	G1	R1BPeak_All_mm9	1.79	0.647097959416972
1CDS1	1CDS1_476	8.0	G1	Bonev_ES_CTCF_pairs_+-	1.12	0.11257689908517406
1CDS1	1CDS1_477	322.0	early-S	R1BPeak_All_mm9	1.45	0.5548453253696672
1CDS1	1CDS1_477	322.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.059772523002914135
1CDS1	1CDS1_478	681.0	late-S/G2	R1BPeak_All_mm9	1.23	0.8242307924399684
1CDS1	1CDS1_478	681.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.08613036957602176
1CDS1	1CDS1_481	434.0	early-S	R1BPeak_All_mm9	1.71	1.64137862354928
1CDS1	1CDS1_481	434.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.14188448484091906
1CDS1	1CDS1_482	615.0	late-S/G2	R1BPeak_All_mm9	1.55	0.6041316812411457
1CDS1	1CDS1_482	615.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.07870165445230237
1CDS1	1CDS1_483	314.0	early-S	R1BPeak_All_mm9	2.21	0.8004454115905101
1CDS1	1CDS1_483	314.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.10752937872837212
1CDS1	1CDS1_484	630.0	late-S/G2	R1BPeak_All_mm9	1.84	0.5194057100463224
1CDS1	1CDS1_484	630.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.33	0.0554375998454798
1CDS1	1CDS1_485	429.0	early-S	R1BPeak_All_mm9	1.44	0.6958011875909856
1CDS1	1CDS1_485	429.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.07460971674332018
1CDS1	1CDS1_486	142.0	G1	R1BPeak_All_mm9	1.18	0.8185044457781707
1CDS1	1CDS1_486	142.0	G1	Bonev_ES_CTCF_pairs_+-	1.37	0.06396835536377463
1CDS1	1CDS1_487	512.0	early-S	R1BPeak_All_mm9	1.56	1.017950480867662
1CDS1	1CDS1_487	512.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.11739124254168197
1CDS1	1CDS1_491	375.0	early-S	R1BPeak_All_mm9	1.99	0.8780113791152612
1CDS1	1CDS1_491	375.0	early-S	Bonev_ES_CTCF_pairs_+-	1.27	0.07218201068542292
1CDS1	1CDS1_492	268.0	early-S	R1BPeak_All_mm9	1.72	1.8418793747858124
1CDS1	1CDS1_492	268.0	early-S	Bonev_ES_CTCF_pairs_+-	1.51	0.1555861435188271
1CDS1	1CDS1_493	412.0	early-S	R1BPeak_All_mm9	1.73	0.9796545827407634
1CDS1	1CDS1_493	412.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.08189740287257799
1CDS1	1CDS1_494	486.0	early-S	R1BPeak_All_mm9	2.05	0.834448819776319
1CDS1	1CDS1_494	486.0	early-S	Bonev_ES_CTCF_pairs_+-	1.47	0.07976746673511362
1CDS1	1CDS1_496	365.0	early-S	R1BPeak_All_mm9	2.05	0.7103157734083789
1CDS1	1CDS1_496	365.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.06980335812919312
1CDS1	1CDS1_497	305.0	early-S	R1BPeak_All_mm9	2.33	0.6191238811065654
1CDS1	1CDS1_497	305.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.06587695615634387
1CDS1	1CDS1_498	303.0	early-S	R1BPeak_All_mm9	1.49	1.397765034178159
1CDS1	1CDS1_498	303.0	early-S	Bonev_ES_CTCF_pairs_+-	1.28	0.16722729741494147
1CDS1	1CDS1_501	507.0	early-S	R1BPeak_All_mm9	1.58	0.3016912109941667
1CDS1	1CDS1_501	507.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.04336180258011391
1CDS1	1CDS1_502	21.0	G1	R1BPeak_All_mm9	2.23	0.4102003285103263
1CDS1	1CDS1_502	21.0	G1	Bonev_ES_CTCF_pairs_+-	1.16	0.04896993312087849
1CDS1	1CDS1_503	363.0	early-S	R1BPeak_All_mm9	1.84	0.33220399784980037
1CDS1	1CDS1_503	363.0	early-S	Bonev_ES_CTCF_pairs_+-	1.43	0.04879396376380207
1CDS1	1CDS1_505	9.0	G1	R1BPeak_All_mm9	2.32	0.7363372942743356
1CDS1	1CDS1_505	9.0	G1	Bonev_ES_CTCF_pairs_+-	1.2	0.1449164180967262
1CDS1	1CDS1_506	418.0	early-S	R1BPeak_All_mm9	1.21	0.5313845157755167
1CDS1	1CDS1_506	418.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.05224992608659605
1CDS1	1CDS1_507	70.0	G1	R1BPeak_All_mm9	1.89	0.9997812337805422
1CDS1	1CDS1_507	70.0	G1	Bonev_ES_CTCF_pairs_+-	1.19	0.15497913918728648
1CDS1	1CDS1_508	288.0	early-S	R1BPeak_All_mm9	1.63	0.7463112243843643
1CDS1	1CDS1_508	288.0	early-S	Bonev_ES_CTCF_pairs_+-	1.42	0.06798725713717237
1CDS1	1CDS1_511	331.0	early-S	R1BPeak_All_mm9	1.45	0.42023649647140787
1CDS1	1CDS1_511	331.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.03726857713717479
1CDS1	1CDS1_512	285.0	early-S	R1BPeak_All_mm9	1.43	0.5031521587608988
1CDS1	1CDS1_512	285.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.061137276994359786
1CDS1	1CDS1_514	162.0	early-S	R1BPeak_All_mm9	1.56	0.6265179287600988
1CDS1	1CDS1_514	162.0	early-S	Bonev_ES_CTCF_pairs_+-	1.29	0.07364085834874025
1CDS1	1CDS1_516	160.0	early-S	R1BPeak_All_mm9	2.06	1.2919217585381781
1CDS1	1CDS1_516	160.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.13154519569512899
1CDS1	1CDS1_518	747.0	late-S/G2	R1BPeak_All_mm9	1.32	0.8348677669367254
1CDS1	1CDS1_518	747.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.34	0.09603786695581389
1CDS1	1CDS1_521	466.0	early-S	R1BPeak_All_mm9	1.68	0.24345039096164384
1CDS1	1CDS1_521	466.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.03654435782129916
1CDS1	1CDS1_522	330.0	early-S	R1BPeak_All_mm9	1.55	0.7637429542812552
1CDS1	1CDS1_522	330.0	early-S	Bonev_ES_CTCF_pairs_+-	1.41	0.08265302994974845
1CDS1	1CDS1_524	345.0	early-S	R1BPeak_All_mm9	2.17	2.241633948713998
1CDS1	1CDS1_524	345.0	early-S	Bonev_ES_CTCF_pairs_+-	1.29	0.17831365962263937
1CDS1	1CDS1_525	215.0	early-S	R1BPeak_All_mm9	1.97	0.659378712019719
1CDS1	1CDS1_525	215.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.09103279978118928
1CDS1	1CDS1_526	576.0	late-S/G2	R1BPeak_All_mm9	1.65	0.5366739800414784
1CDS1	1CDS1_526	576.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.38	0.05920931821393995
1CDS1	1CDS1_531	385.0	early-S	R1BPeak_All_mm9	2.48	1.3329278759214493
1CDS1	1CDS1_531	385.0	early-S	Bonev_ES_CTCF_pairs_+-	1.45	0.1343317405627917
1CDS1	1CDS1_535	264.0	early-S	R1BPeak_All_mm9	1.98	0.6086099476712171
1CDS1	1CDS1_535	264.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.07214705193966348
1CDS1	1CDS1_541	316.0	early-S	R1BPeak_All_mm9	1.7	0.4020041471617331
1CDS1	1CDS1_541	316.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.0406077459002754
1CDS1	1CDS1_542	240.0	early-S	R1BPeak_All_mm9	2.43	1.6023327226615085
1CDS1	1CDS1_542	240.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.12080311021982208
1CDS1	1CDS1_543	177.0	early-S	R1BPeak_All_mm9	1.99	0.794779733390588
1CDS1	1CDS1_543	177.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.12339738228124456
1CDS1	1CDS1_545	475.0	early-S	R1BPeak_All_mm9	1.72	0.49368313702122163
1CDS1	1CDS1_545	475.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.05823192351897163
1CDS1	1CDS1_546	459.0	early-S	R1BPeak_All_mm9	1.51	0.3899874869806232
1CDS1	1CDS1_546	459.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.04540100707659565
1CDS1	1CDS1_547	51.0	G1	R1BPeak_All_mm9	1.81	0.675452017190027
1CDS1	1CDS1_547	51.0	G1	Bonev_ES_CTCF_pairs_+-	1.45	0.0911313992399376
1CDS1	1CDS1_551	462.0	early-S	R1BPeak_All_mm9	1.74	0.43866517421592505
1CDS1	1CDS1_551	462.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.03461453912034824
1CDS1	1CDS1_552	138.0	G1	R1BPeak_All_mm9	1.98	0.594134749665266
1CDS1	1CDS1_552	138.0	G1	Bonev_ES_CTCF_pairs_+-	1.34	0.0648965212739204
1CDS1	1CDS1_553	296.0	early-S	R1BPeak_All_mm9	1.91	0.42920275562094684
1CDS1	1CDS1_553	296.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.04472526419452137
1CDS1	1CDS1_554	267.0	early-S	R1BPeak_All_mm9	2.33	0.6601510956288081
1CDS1	1CDS1_554	267.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.12470477257233849
1CDS1	1CDS1_555	341.0	early-S	R1BPeak_All_mm9	1.83	0.607440795121162
1CDS1	1CDS1_555	341.0	early-S	Bonev_ES_CTCF_pairs_+-	1.46	0.0724421552010131
1CDS1	1CDS1_556	239.0	early-S	R1BPeak_All_mm9	3.12	1.6713701204253393
1CDS1	1CDS1_556	239.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.17261939912960622
1CDS1	1CDS1_558	81.0	G1	R1BPeak_All_mm9	2.21	0.6122388672182141
1CDS1	1CDS1_558	81.0	G1	Bonev_ES_CTCF_pairs_+-	1.33	0.06768273488841231
1CDS1	1CDS1_561	189.0	early-S	R1BPeak_All_mm9	2.1	0.36625344541603
1CDS1	1CDS1_561	189.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.040757056037768184
1CDS1	1CDS1_562	500.0	early-S	R1BPeak_All_mm9	1.47	0.3407691862447877
1CDS1	1CDS1_562	500.0	early-S	Bonev_ES_CTCF_pairs_+-	1.4	0.0341238122851062
1CDS1	1CDS1_563	408.0	early-S	R1BPeak_All_mm9	1.38	0.40747046643261575
1CDS1	1CDS1_563	408.0	early-S	Bonev_ES_CTCF_pairs_+-	1.36	0.04468440728797557
1CDS1	1CDS1_564	388.0	early-S	R1BPeak_All_mm9	3.51	0.9702464894165755
1CDS1	1CDS1_564	388.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.10641353158313205
1CDS1	1CDS1_565	493.0	early-S	R1BPeak_All_mm9	1.33	0.6371312622519337
1CDS1	1CDS1_565	493.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.06323211881101107
1CDS1	1CDS1_567	509.0	early-S	R1BPeak_All_mm9	3.07	0.8090198448623466
1CDS1	1CDS1_567	509.0	early-S	Bonev_ES_CTCF_pairs_+-	1.45	0.0815790771735255
1CDS1	1CDS1_571	332.0	early-S	R1BPeak_All_mm9	1.36	1.4894078809007911
1CDS1	1CDS1_571	332.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.18216508667062864
1CDS1	1CDS1_572	432.0	early-S	R1BPeak_All_mm9	2.01	0.31533182557511824
1CDS1	1CDS1_572	432.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.04188727430971149
1CDS1	1CDS1_573	472.0	early-S	R1BPeak_All_mm9	1.34	0.3388634992567329
1CDS1	1CDS1_573	472.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.03526911900189651
1CDS1	1CDS1_574	528.0	late-S/G2	R1BPeak_All_mm9	1.52	1.3118663182016859
1CDS1	1CDS1_574	528.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.44	0.12394154202589963
1CDS1	1CDS1_575	91.0	G1	R1BPeak_All_mm9	2.04	1.1470368133833355
1CDS1	1CDS1_575	91.0	G1	Bonev_ES_CTCF_pairs_+-	1.41	0.1682565691765001
1CDS1	1CDS1_576	294.0	early-S	R1BPeak_All_mm9	2.02	0.8879981763241974
1CDS1	1CDS1_576	294.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.09655003818663421
1CDS1	1CDS1_577	420.0	early-S	R1BPeak_All_mm9	1.22	0.8716427424337861
1CDS1	1CDS1_577	420.0	early-S	Bonev_ES_CTCF_pairs_+-	1.35	0.09931035737884257
1CDS1	1CDS1_578	522.0	late-S/G2	R1BPeak_All_mm9	1.95	0.9117693579477689
1CDS1	1CDS1_578	522.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.34	0.11447586603210873
1CDS1	1CDS1_582	319.0	early-S	R1BPeak_All_mm9	1.39	0.3485210918309623
1CDS1	1CDS1_582	319.0	early-S	Bonev_ES_CTCF_pairs_+-	1.34	0.03966593733240816
1CDS1	1CDS1_583	351.0	early-S	R1BPeak_All_mm9	2.56	0.8380746333880184
1CDS1	1CDS1_583	351.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.08405240634684556
1CDS1	1CDS1_584	400.0	early-S	R1BPeak_All_mm9	1.86	0.8244983721630542
1CDS1	1CDS1_584	400.0	early-S	Bonev_ES_CTCF_pairs_+-	1.42	0.08936089063847956
1CDS1	1CDS1_585	335.0	early-S	R1BPeak_All_mm9	1.72	0.6282854877561215
1CDS1	1CDS1_585	335.0	early-S	Bonev_ES_CTCF_pairs_+-	1.38	0.053486638514345694
1CDS1	1CDS1_592	543.0	late-S/G2	R1BPeak_All_mm9	1.62	0.8630347296541011
1CDS1	1CDS1_592	543.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.35	0.09274346830023751
1CDS1	1CDS1_593	156.0	early-S	R1BPeak_All_mm9	3.18	0.6093107095928509
1CDS1	1CDS1_593	156.0	early-S	Bonev_ES_CTCF_pairs_+-	1.39	0.059935872156929845
1CDS1	1CDS1_594	539.0	late-S/G2	R1BPeak_All_mm9	1.35	0.9439200593144049
1CDS1	1CDS1_594	539.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.36	0.16662025188877033
1CDS1	1CDS1_596	471.0	early-S	R1BPeak_All_mm9	1.62	0.6627969672375992
1CDS1	1CDS1_596	471.0	early-S	Bonev_ES_CTCF_pairs_+-	1.24	0.06477750604660423
1CDS1	1CDS1_601	369.0	early-S	R1BPeak_All_mm9	1.35	0.5901976794433772
1CDS1	1CDS1_601	369.0	early-S	Bonev_ES_CTCF_pairs_+-	1.43	0.0642656211515129
1CDS1	1CDS1_602	480.0	early-S	R1BPeak_All_mm9	1.23	0.4659475982500544
1CDS1	1CDS1_602	480.0	early-S	Bonev_ES_CTCF_pairs_+-	1.29	0.06603501538617172
1CDS1	1CDS1_603	214.0	early-S	R1BPeak_All_mm9	1.81	1.1949649559988196
1CDS1	1CDS1_603	214.0	early-S	Bonev_ES_CTCF_pairs_+-	1.3	0.14503612197418675
1CDS1	1CDS1_604	608.0	late-S/G2	R1BPeak_All_mm9	1.25	0.49052641780109846
1CDS1	1CDS1_604	608.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.35	0.05984647022769069
1CDS1	1CDS1_605	566.0	late-S/G2	R1BPeak_All_mm9	1.85	1.1207065535082112
1CDS1	1CDS1_605	566.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.33	0.08142573394374361
1CDS1	1CDS1_607	308.0	early-S	R1BPeak_All_mm9	1.51	0.574669848040086
1CDS1	1CDS1_607	308.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.04980959056903445
1CDS1	1CDS1_614	84.0	G1	R1BPeak_All_mm9	2.85	1.1459083066012021
1CDS1	1CDS1_614	84.0	G1	Bonev_ES_CTCF_pairs_+-	1.34	0.1525925730828909
1CDS1	1CDS1_615	595.0	late-S/G2	R1BPeak_All_mm9	1.49	0.39738198310513667
1CDS1	1CDS1_615	595.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.38	0.04406190351468409
1CDS1	1CDS1_618	560.0	late-S/G2	R1BPeak_All_mm9	0.81	1.4783923599322477
1CDS1	1CDS1_618	560.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.34	0.1348362726379507
1CDS1	1CDS1_625	383.0	early-S	R1BPeak_All_mm9	3.12	3.653033597734847
1CDS1	1CDS1_625	383.0	early-S	Bonev_ES_CTCF_pairs_+-	1.44	0.14703776863283738
1CDS1	1CDS1_633	75.0	G1	R1BPeak_All_mm9	1.47	0.7250768250230487
1CDS1	1CDS1_633	75.0	G1	Bonev_ES_CTCF_pairs_+-	1.29	0.10035425586768044
1CDS1	1CDS1_634	789.0	late-S/G2	R1BPeak_All_mm9	1.56	0.6703313822783759
1CDS1	1CDS1_634	789.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.28	0.06786781821007312
1CDS1	1CDS1_641	489.0	early-S	R1BPeak_All_mm9	3.03	2.080582645845404
1CDS1	1CDS1_641	489.0	early-S	Bonev_ES_CTCF_pairs_+-	1.45	0.14519946139273693
1CDS1	1CDS1_642	334.0	early-S	R1BPeak_All_mm9	1.47	0.7760585737930074
1CDS1	1CDS1_642	334.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.10979553668457295
1CDS1	1CDS1_643	548.0	late-S/G2	R1BPeak_All_mm9	1.38	0.5216872254160398
1CDS1	1CDS1_643	548.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.04080052756293415
1CDS1	1CDS1_645	37.0	G1	R1BPeak_All_mm9	2.02	1.383096400037504
1CDS1	1CDS1_645	37.0	G1	Bonev_ES_CTCF_pairs_+-	1.2	0.21638507232663973
1CDS1	1CDS1_653	415.0	early-S	R1BPeak_All_mm9	1.8	0.6026794860582717
1CDS1	1CDS1_653	415.0	early-S	Bonev_ES_CTCF_pairs_+-	1.32	0.08182705787503736
1CDS1	1CDS1_655	564.0	late-S/G2	R1BPeak_All_mm9	1.02	2.0073108381054694
1CDS1	1CDS1_655	564.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.37	0.19864529964628755
1CDS1	1CDS1_661	350.0	early-S	R1BPeak_All_mm9	1.61	0.44204859070032615
1CDS1	1CDS1_661	350.0	early-S	Bonev_ES_CTCF_pairs_+-	1.37	0.05091652106482475
1CDS1	1CDS1_662	82.0	G1	R1BPeak_All_mm9	2.07	0.4842168369224797
1CDS1	1CDS1_662	82.0	G1	Bonev_ES_CTCF_pairs_+-	1.29	0.0685285384797383
1CDS1	1CDS1_663	573.0	late-S/G2	R1BPeak_All_mm9	1.45	0.627716808163262
1CDS1	1CDS1_663	573.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.37	0.04442874067910084
1CDS1	1CDS1_664	673.0	late-S/G2	R1BPeak_All_mm9	1.3	0.5452956812061177
1CDS1	1CDS1_664	673.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.31	0.05070689106919995
1CDS1	1CDS1_668	348.0	early-S	R1BPeak_All_mm9	2.1	1.348904579184727
1CDS1	1CDS1_668	348.0	early-S	Bonev_ES_CTCF_pairs_+-	1.24	0.13888674467851245
1CDS1	1CDS1_672	614.0	late-S/G2	R1BPeak_All_mm9	1.68	0.4510150689062592
1CDS1	1CDS1_672	614.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.3	0.05355290497262502
1CDS1	1CDS1_675	448.0	early-S	R1BPeak_All_mm9	1.81	0.5139007167050585
1CDS1	1CDS1_675	448.0	early-S	Bonev_ES_CTCF_pairs_+-	1.33	0.06844355861194114
1CDS1	1CDS1_676	506.0	early-S	R1BPeak_All_mm9	1.7	0.3614546363400846
1CDS1	1CDS1_676	506.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.04676047883675579
1CDS1	1CDS1_677	545.0	late-S/G2	R1BPeak_All_mm9	1.34	1.3707954356366023
1CDS1	1CDS1_677	545.0	late-S/G2	Bonev_ES_CTCF_pairs_+-	1.29	0.13881979272808267
1CDS1	1CDS1_678	221.0	early-S	R1BPeak_All_mm9	3.25	1.6208573541142777
1CDS1	1CDS1_678	221.0	early-S	Bonev_ES_CTCF_pairs_+-	1.31	0.1983698140819116
1CDS1	1CDS1_682	254.0	early-S	R1BPeak_All_mm9	1.83	0.4487469333812862
